,SIG_CD,RDS_MAN_NO,RDS_MAN_NO2,RN,RN_CD,LAT,LNG,분류,밝기
1271,11680,573,6,역삼로9길,4166675,37.49573706065865,127.03381452541115,도로,80
1272,11680,573,7,역삼로9길,4166675,37.496035801802016,127.03366113295492,도로,60
1273,11680,574,0,역삼로17길,4166635,37.49482678182369,127.03588698547584,도로,40
1274,11680,574,1,역삼로17길,4166635,37.49510520910752,127.03576143448744,도로,80
1275,11680,574,2,역삼로17길,4166635,37.495711345504745,127.03601593140966,도로,40
1276,11680,574,3,역삼로17길,4166635,37.49643954259171,127.03632169314264,도로,60
1277,11680,574,4,역삼로17길,4166635,37.496796582350505,127.03647161580419,도로,40
1278,11680,574,5,역삼로17길,4166635,37.49755653435972,127.03679071143006,도로,60
1279,11680,574,6,역삼로17길,4166635,37.49789796337775,127.03662460236556,도로,40
1280,11680,574,7,역삼로17길,4166635,37.49836375690793,127.03639793551396,도로,100
1281,11680,574,8,역삼로17길,4166635,37.49863096844746,127.03626790839138,도로,140
1282,11680,574,9,역삼로17길,4166635,37.499085637318586,127.03664096797992,도로,40
1283,11680,575,0,역삼로19길,4166637,37.495145693371676,127.03694514362783,도로,0
1284,11680,575,1,역삼로19길,4166637,37.49537864419155,127.0368334158334,도로,20
1285,11680,575,2,역삼로19길,4166637,37.495494498430155,127.03688117964272,도로,20
1286,11680,575,3,역삼로19길,4166637,37.49580097152735,127.03700752407343,도로,20
1287,11680,575,4,역삼로19길,4166637,37.496214749154575,127.0371781133292,도로,40
1288,11680,575,5,역삼로19길,4166637,37.49682664945612,127.03743037786192,도로,40
1289,11680,575,6,역삼로19길,4166637,37.497150094583716,127.03756372355691,도로,80
1290,11680,575,7,역삼로19길,4166637,37.497692697885604,127.03778742944573,도로,60
1291,11680,576,0,역삼로25길,4166641,37.49644125421232,127.04045116931671,도로,20
1292,11680,576,1,역삼로25길,4166641,37.49677783253142,127.04006330815795,도로,20
1293,11680,576,2,역삼로25길,4166641,37.496996605043314,127.03981119766756,도로,20
1294,11680,576,3,역삼로25길,4166641,37.49742094103289,127.03961168394798,도로,0
1295,11680,576,4,역삼로25길,4166641,37.49814115521416,127.03927306350955,도로,40
1296,11680,576,5,역삼로25길,4166641,37.499034430875724,127.03885320188564,도로,0
1297,11680,576,6,역삼로25길,4166641,37.49966380868197,127.03855712239599,도로,0
1298,11680,577,0,역삼로33길,4166644,37.49718857401719,127.04196777108885,도로,0
1299,11680,577,1,역삼로33길,4166644,37.49761932978079,127.0417652192102,도로,20
1300,11680,577,2,역삼로33길,4166644,37.497899864666536,127.04163329717493,도로,40
1301,11680,577,3,역삼로33길,4166644,37.498349381589094,127.0414219081012,도로,0
1302,11680,577,4,역삼로33길,4166644,37.49872854599496,127.04124360237628,도로,40
1303,11680,578,0,역삼로37길,4166646,37.497859919742034,127.04333273557128,도로,0
1304,11680,578,1,역삼로37길,4166646,37.49857278090578,127.04300112226579,도로,20
1305,11680,578,2,역삼로37길,4166646,37.4987856766333,127.04290208546966,도로,20
1306,11680,578,3,역삼로37길,4166646,37.49916823087779,127.04272412731882,도로,0
1307,11680,579,0,역삼로63길,4166652,37.501142233601044,127.05264870404221,도로,0
1308,11680,579,1,역삼로63길,4166652,37.50181256994328,127.05232966654438,도로,0
1309,11680,579,2,역삼로63길,4166652,37.50207017300326,127.05220705732236,도로,0
1310,11680,579,3,역삼로63길,4166652,37.502221832967116,127.05213487141113,도로,0
1311,11680,579,4,역삼로63길,4166652,37.50250171301322,127.0520016677807,도로,0
1312,11680,579,5,역삼로63길,4166652,37.50288245307703,127.05182044372444,도로,0
1313,11680,587,0,역삼로2길,4166643,37.49332549900935,127.03095311761676,도로,20
1314,11680,587,1,역삼로2길,4166643,37.49185660161008,127.03165713167131,도로,80
1315,11680,588,0,역삼로4길,4166649,37.49357073712253,127.0317577936122,도로,0
1316,11680,588,1,역삼로4길,4166649,37.49209965579308,127.0324571458497,도로,40
1317,11680,589,0,역삼로8길,4166670,37.49406754069412,127.03339765037495,도로,20
1318,11680,589,1,역삼로8길,4166670,37.49259952969837,127.03410247197685,도로,0
1319,11680,590,0,역삼로10길,4166630,37.494194056397035,127.03380559482477,도로,20
1320,11680,590,1,역삼로10길,4166630,37.49367459046678,127.03404857055885,도로,40
1321,11680,590,2,역삼로10길,4166630,37.493660142494186,127.03400105974524,도로,40
1322,11680,590,3,역삼로10길,4166630,37.49328673610685,127.03418283015374,도로,40
1323,11680,591,0,역삼로12길,4166632,37.49434617713537,127.03431092515166,도로,0
1324,11680,591,1,역삼로12길,4166632,37.493896013361685,127.03452779573105,도로,40
1325,11680,591,2,역삼로12길,4166632,37.493842513808,127.03455356559998,도로,20
1326,11680,591,3,역삼로12길,4166632,37.49361286304708,127.03466420278252,도로,60
1327,11680,591,4,역삼로12길,4166632,37.493524336861604,127.03470685095893,도로,40
1328,11680,591,5,역삼로12길,4166632,37.49321680195439,127.03485500598644,도로,60
1329,11680,591,6,역삼로12길,4166632,37.49317543142967,127.03487493463028,도로,60
1330,11680,591,7,역삼로12길,4166632,37.492877763590826,127.03501833210592,도로,60
1331,11680,592,0,역삼로14길,4166633,37.49460102370304,127.035148375506,도로,40
1332,11680,592,1,역삼로14길,4166633,37.49415749135094,127.0353597264886,도로,40
1333,11680,592,2,역삼로14길,4166633,37.49393251702392,127.03546692616518,도로,80
1334,11680,592,3,역삼로14길,4166633,37.4938922999016,127.03548608624321,도로,100
1335,11680,592,4,역삼로14길,4166633,37.49358184486103,127.0356340226228,도로,60
1336,11680,592,5,역삼로14길,4166633,37.4934051164475,127.03571823114208,도로,40
1337,11680,592,6,역삼로14길,4166633,37.49313018342181,127.03584924273292,도로,80
1338,11680,593,0,역삼로18길,4166636,37.49485686414985,127.03598679319494,도로,60
1339,11680,593,1,역삼로18길,4166636,37.494187732583754,127.03630862780204,도로,120
1340,11680,593,2,역삼로18길,4166636,37.49377908020947,127.03650517364711,도로,80
1341,11680,593,3,역삼로18길,4166636,37.49338675593405,127.03669386603987,도로,80
1342,11680,594,0,역삼로20길,4166639,37.495145693371676,127.03694514362783,도로,0
1343,11680,594,1,역삼로20길,4166639,37.494579766102866,127.03760162539228,도로,100
1344,11680,594,2,역삼로20길,4166639,37.494325368473795,127.03789672133057,도로,140
1345,11680,594,3,역삼로20길,4166639,37.4942312974937,127.03800584313612,도로,140
1346,11680,594,4,역삼로20길,4166639,37.49409269200713,127.03816662040285,도로,80
1347,11680,594,5,역삼로20길,4166639,37.49390149394298,127.03838841158085,도로,60
1348,11680,595,0,역삼로34길,4166645,37.49718857401719,127.04196777108885,도로,0
1349,11680,595,1,역삼로34길,4166645,37.49651141762036,127.04228650470402,도로,20
1350,11680,595,2,역삼로34길,4166645,37.4958828140703,127.04258240519695,도로,40
1351,11680,595,3,역삼로34길,4166645,37.495543991778156,127.04274188012694,도로,0
1352,11680,595,4,역삼로34길,4166645,37.49527744131522,127.04286734463257,도로,0
1353,11680,596,0,역삼로52길,4166650,37.49950627829093,127.04766670894709,도로,20
1354,11680,596,1,역삼로52길,4166650,37.49773068995301,127.04857726453449,도로,20
1355,11680,692,0,언주로71길,4166613,37.49684529082196,127.04296283769906,도로,20
1356,11680,692,1,언주로71길,4166613,37.496099835342044,127.043308787107,도로,20
1357,11680,693,0,언주로71길,4166613,37.4970149990514,127.04330662828349,도로,0
1358,11680,693,1,언주로71길,4166613,37.49620930271729,127.0436751917324,도로,20
1359,11680,696,0,역삼로63길,4166652,37.50250171301322,127.0520016677807,도로,0
1360,11680,696,1,역삼로63길,4166652,37.502245095582154,127.0511609041913,도로,0
1361,11680,717,0,테헤란로55길,4166747,37.50533556027367,127.04749720225512,도로,40
1362,11680,717,1,테헤란로55길,4166747,37.50559714200121,127.047370931386,도로,100
1363,11680,717,2,테헤란로55길,4166747,37.50609751149258,127.04655021456766,도로,80
1364,11680,717,3,테헤란로55길,4166747,37.506107317313095,127.04651879054896,도로,60
1365,11680,717,4,테헤란로55길,4166747,37.50612034360824,127.04647706523257,도로,60
1366,11680,717,5,테헤란로55길,4166747,37.5065835179086,127.04571728629357,도로,60
1367,11680,717,6,테헤란로55길,4166747,37.50709730983654,127.04487167354124,도로,40
1368,11680,718,0,언주로100길,4166558,37.505907377846896,127.04115928029384,도로,20
1369,11680,718,1,언주로100길,4166558,37.50627466528647,127.04175827271784,도로,20
1370,11680,718,2,언주로100길,4166558,37.506348445248214,127.041686913379,도로,20
1371,11680,718,3,언주로100길,4166558,37.506594953551996,127.04209602146842,도로,20
1372,11680,718,4,언주로100길,4166558,37.50659603415853,127.04209774115273,도로,20
1373,11680,718,5,언주로100길,4166558,37.507077495909186,127.04286385416457,도로,60
1374,11680,740,0,언주로87길,4166620,37.501835349908255,127.0431328240268,도로,0
1375,11680,740,1,언주로87길,4166620,37.50136225758127,127.04158372706848,도로,0
1376,11680,740,2,언주로87길,4166620,37.50141919253664,127.04155461398115,도로,20
1377,11680,740,3,언주로87길,4166620,37.500969630794074,127.0401734978475,도로,40
1378,11680,740,4,언주로87길,4166620,37.5009236181229,127.0401969742485,도로,40
1379,11680,740,5,언주로87길,4166620,37.500485031225416,127.03879182671548,도로,0
1380,11680,741,0,역삼로15길,4166634,37.49510520910752,127.03576143448744,도로,80
1381,11680,741,1,역삼로15길,4166634,37.49524333636639,127.03552911501436,도로,80
1382,11680,741,2,역삼로15길,4166634,37.49621844591753,127.03536191167764,도로,120
1383,11680,742,0,역삼로11길,4166631,37.494358626588685,127.03435186562521,도로,0
1384,11680,742,1,역삼로11길,4166631,37.494578624495894,127.03425143334783,도로,60
1385,11680,742,2,역삼로11길,4166631,37.494657471924356,127.03421544026665,도로,60
1386,11680,742,3,역삼로11길,4166631,37.494708931228665,127.03426887072605,도로,60
1387,11680,742,4,역삼로11길,4166631,37.49494296131417,127.0345118597628,도로,60
1388,11680,742,5,역삼로11길,4166631,37.494962038949865,127.03453166865671,도로,60
1389,11680,742,6,역삼로11길,4166631,37.494964785159475,127.03476313558546,도로,20
1390,11680,742,7,역삼로11길,4166631,37.49500873788337,127.03488399361107,도로,20
1391,11680,742,8,역삼로11길,4166631,37.49511761081428,127.03518339096537,도로,60
1392,11680,742,9,역삼로11길,4166631,37.49517660696908,127.03534562144631,도로,60
1393,11680,742,10,역삼로11길,4166631,37.49524333636639,127.03552911501436,도로,80
1394,11680,767,0,테헤란로30길,4166732,37.50025727215908,127.0394011845188,도로,0
1395,11680,767,1,테헤란로30길,4166732,37.499327570351696,127.03983958553222,도로,20
1396,11680,767,2,테헤란로30길,4166732,37.49843496708768,127.0402591207498,도로,0
1397,11680,767,3,테헤란로30길,4166732,37.49771724627296,127.0405965695634,도로,20
1398,11680,767,4,테헤란로30길,4166732,37.497448562531865,127.0407228923442,도로,20
1399,11680,768,0,테헤란로32길,4166733,37.500413340079724,127.03988530828128,도로,0
1400,11680,768,1,테헤란로32길,4166733,37.4994737775869,127.04032976061191,도로,0
1401,11680,768,2,테헤란로32길,4166733,37.498580281621045,127.04074627093307,도로,20
1402,11680,768,3,테헤란로32길,4166733,37.49767172490662,127.04117306543723,도로,0
1403,11680,769,0,역삼로38길,4166647,37.497859919742034,127.04333273557128,도로,0
1404,11680,769,1,역삼로38길,4166647,37.497256696716825,127.04362343365752,도로,0
1405,11680,769,2,역삼로38길,4166647,37.497218271153045,127.04371869708592,도로,0
1406,11680,769,3,역삼로38길,4166647,37.49634332760283,127.04412381151735,도로,0
1407,11680,770,0,논현로81길,4166200,37.49833072545644,127.03809872502441,도로,0
1408,11680,770,1,논현로81길,4166200,37.49789796337775,127.03662460236556,도로,40
1409,11680,776,0,테헤란로34길,4166735,37.50012758405846,127.04058569120872,도로,0
1410,11680,776,1,테헤란로34길,4166735,37.50040554731132,127.041539269381,도로,0
1411,11680,777,0,테헤란로34길,4166735,37.499320226072,127.04096536956888,도로,0
1412,11680,777,1,테헤란로34길,4166735,37.499439202011814,127.04137088603336,도로,20
1413,11680,777,2,테헤란로34길,4166735,37.49955462174266,127.04176427883863,도로,0
1414,11680,777,3,테헤란로34길,4166735,37.49960044728403,127.04192047809322,도로,40
1415,11680,778,0,테헤란로38길,4166737,37.49990542941366,127.04295215705288,도로,40
1416,11680,778,1,테헤란로38길,4166737,37.49978688082385,127.04255112540214,도로,20
1417,11680,778,2,테헤란로38길,4166737,37.49967062574361,127.0421578654212,도로,20
1418,11680,778,3,테헤란로38길,4166737,37.49960044728403,127.04192047809322,도로,40
1419,11680,779,0,언주로79길,4166615,37.49884888161277,127.04164878885712,도로,20
1420,11680,779,1,언주로79길,4166615,37.499439202011814,127.04137088603336,도로,20
1421,11680,780,0,언주로79길,4166615,37.49896560700367,127.04204181781908,도로,0
1422,11680,780,1,언주로79길,4166615,37.49955462174266,127.04176427883863,도로,0
1423,11680,781,0,언주로79길,4166615,37.499082025089116,127.04243385266815,도로,0
1424,11680,781,1,언주로79길,4166615,37.49967062574361,127.0421578654212,도로,20
1425,11680,782,0,언주로79길,4166615,37.49919806390203,127.04282459932784,도로,0
1426,11680,782,1,언주로79길,4166615,37.49978688082385,127.04255112540214,도로,20
1427,11680,802,0,선릉로107길,4166441,37.509139048537996,127.04388561667672,도로,80
1428,11680,802,1,선릉로107길,4166441,37.50848774093856,127.04412121223754,도로,60
1429,11680,802,2,선릉로107길,4166441,37.50838811247162,127.04428516388501,도로,60
1430,11680,804,0,강남대로62길,4166032,37.490928403236865,127.03415586373622,도로,60
1431,11680,804,1,강남대로62길,4166032,37.49169021249738,127.03377792149568,도로,120
1432,11680,805,0,강남대로62길,4166032,37.4910310679367,127.03449567670143,도로,40
1433,11680,805,1,강남대로62길,4166032,37.49179899459217,127.0341230546422,도로,80
1434,11680,840,0,강남대로84길,4166035,37.496982144415895,127.03061740370102,도로,100
1435,11680,840,1,강남대로84길,4166035,37.49634320732461,127.03091855640189,도로,40
1436,11680,841,0,테헤란로8길,4166767,37.4970303982403,127.0319900161092,도로,0
1437,11680,841,1,테헤란로8길,4166767,37.496772982029135,127.0311427439652,도로,120
1438,11680,842,0,강남대로78길,4166034,37.49557692060947,127.03214321710905,도로,40
1439,11680,842,1,강남대로78길,4166034,37.49607350469113,127.03190565203607,도로,60
1440,11680,842,2,강남대로78길,4166034,37.4959573460396,127.03152501415428,도로,80
1441,11680,843,0,역삼로17길,4166635,37.495711345504745,127.03601593140966,도로,40
1442,11680,843,1,역삼로17길,4166635,37.4957937286381,127.03568953446332,도로,120
1443,11680,843,2,역삼로17길,4166635,37.4960961399217,127.0356276576378,도로,140
1444,11680,843,3,역삼로17길,4166635,37.49620256224836,127.03567169531695,도로,100
1445,11680,843,4,역삼로17길,4166635,37.496279062451045,127.03540276202746,도로,60
1446,11680,844,0,역삼로11길,4166631,37.49500873788337,127.03488399361107,도로,20
1447,11680,844,1,역삼로11길,4166631,37.49527596522525,127.03472443000088,도로,140
1448,11680,844,2,역삼로11길,4166631,37.495418067646646,127.03463957980073,도로,140
1449,11680,844,3,역삼로11길,4166631,37.49547216636515,127.03456554637363,도로,140
1450,11680,844,4,역삼로11길,4166631,37.495481269943475,127.03455308876116,도로,140
1451,11680,844,5,역삼로11길,4166631,37.49575462754879,127.03437937905943,도로,80
1452,11680,845,0,역삼로11길,4166631,37.49511761081428,127.03518339096537,도로,60
1453,11680,845,1,역삼로11길,4166631,37.49521415183582,127.03512386297443,도로,100
1454,11680,845,2,역삼로11길,4166631,37.49532600490653,127.03485888362484,도로,160
1455,11680,845,3,역삼로11길,4166631,37.49527596522525,127.03472443000088,도로,140
1456,11680,846,0,역삼로11길,4166631,37.49494296131417,127.0345118597628,도로,60
1457,11680,846,1,역삼로11길,4166631,37.49504767915754,127.03436932170344,도로,80
1458,11680,846,2,역삼로11길,4166631,37.49519040106187,127.0344858241857,도로,120
1459,11680,846,3,역삼로11길,4166631,37.49527596522525,127.03472443000088,도로,140
1460,11680,847,0,역삼로11길,4166631,37.494708931228665,127.03426887072605,도로,60
1461,11680,847,1,역삼로11길,4166631,37.49493460807295,127.0339294999238,도로,100
1462,11680,847,2,역삼로11길,4166631,37.495157850444606,127.03408702832311,도로,100
1463,11680,847,3,역삼로11길,4166631,37.49547216636515,127.03456554637363,도로,140
1464,11680,848,0,테헤란로22길,4166725,37.4960314923909,127.03506415967777,도로,80
1465,11680,848,1,테헤란로22길,4166725,37.495914957493135,127.03512630294935,도로,80
1466,11680,848,2,테헤란로22길,4166725,37.495801748363306,127.0350578260757,도로,60
1467,11680,848,3,테헤란로22길,4166725,37.49567730472221,127.03492217357883,도로,140
1468,11680,848,4,테헤란로22길,4166725,37.495418067646646,127.03463957980073,도로,140
1469,11680,849,0,역삼로11길,4166631,37.49517660696908,127.03534562144631,도로,60
1470,11680,849,1,역삼로11길,4166631,37.49533603040396,127.03524901983488,도로,100
1471,11680,849,2,역삼로11길,4166631,37.49538251358498,127.03515203922626,도로,100
1472,11680,849,3,역삼로11길,4166631,37.49551657458526,127.03502064159235,도로,120
1473,11680,849,4,역삼로11길,4166631,37.495619630884725,127.03502068762873,도로,140
1474,11680,849,5,역삼로11길,4166631,37.49567730472221,127.03492217357883,도로,140
1475,11680,850,0,테헤란로8길,4166767,37.49804481231671,127.03150804971412,도로,0
1476,11680,850,1,테헤란로8길,4166767,37.4983245540589,127.03241872015532,도로,60
1477,11680,851,0,논현로85길,4166201,37.49916140281147,127.03691099971772,도로,60
1478,11680,851,1,논현로85길,4166201,37.498590135803816,127.03717291001051,도로,40
1479,11680,851,2,논현로85길,4166201,37.49836375690793,127.03639793551396,도로,100
1480,11680,874,0,봉은사로20길,4166339,37.505486525377094,127.03069116368653,도로,40
1481,11680,874,1,봉은사로20길,4166339,37.50547457951004,127.03079490287793,도로,40
1482,11680,874,2,봉은사로20길,4166339,37.505191856359524,127.03129560653532,도로,40
1483,11680,874,3,봉은사로20길,4166339,37.505091959904775,127.0314848788906,도로,20
1484,11680,874,4,봉은사로20길,4166339,37.504758205904004,127.0321071686505,도로,40
1485,11680,874,5,봉은사로20길,4166339,37.50464941415846,127.03230078936312,도로,20
1486,11680,874,6,봉은사로20길,4166339,37.50445284685892,127.03266575804298,도로,0
1487,11680,874,7,봉은사로20길,4166339,37.5041399828643,127.03324665334459,도로,100
1488,11680,874,8,봉은사로20길,4166339,37.504025850386704,127.03345856726784,도로,60
1489,11680,874,9,봉은사로20길,4166339,37.503461980485646,127.03371753832536,도로,20
1490,11680,876,0,언주로71길,4166613,37.496646706875964,127.04256055729452,도로,20
1491,11680,876,1,언주로71길,4166613,37.495970559061135,127.04287608357672,도로,40
1492,11680,877,0,언주로71길,4166613,37.49758253157781,127.04445632968564,도로,20
1493,11680,877,1,언주로71길,4166613,37.49658263872029,127.04492488428829,도로,20
1494,11680,878,0,언주로69길,4166610,37.49626408996888,127.04385858671759,도로,0
1495,11680,878,1,언주로69길,4166610,37.495656039971315,127.04413864193508,도로,20
1496,11680,879,0,언주로69길,4166610,37.496149916533945,127.04347642647622,도로,20
1497,11680,879,1,언주로69길,4166610,37.495543604711756,127.04376108778223,도로,40
1498,11680,880,0,언주로69길,4166610,37.49604169945647,127.04311420718523,도로,0
1499,11680,880,1,언주로69길,4166610,37.4954360818429,127.04340005875645,도로,20
1500,11680,881,0,논현로64길,4166185,37.49392453629886,127.0430988075988,도로,40
1501,11680,881,1,논현로64길,4166185,37.49427372160426,127.04293664082745,도로,20
1502,11680,881,2,논현로64길,4166185,37.494581958604456,127.04279349278404,도로,20
1503,11680,882,0,언주로70길,4166612,37.49727939685005,127.04715511221188,도로,0
1504,11680,882,1,언주로70길,4166612,37.496482033184854,127.04756639755188,도로,20
1505,11680,882,2,언주로70길,4166612,37.49638514395185,127.04725399083004,도로,20
1506,11680,884,0,선릉로69길,4166489,37.498627947466154,127.05124437630012,도로,40
1507,11680,884,1,선릉로69길,4166489,37.497736441069186,127.05165877422031,도로,20
1508,11680,884,2,선릉로69길,4166489,37.49762144627324,127.05127587032007,도로,0
1509,11680,885,0,선릉로69길,4166489,37.49850067781828,127.0508660743314,도로,20
1510,11680,885,1,선릉로69길,4166489,37.49762144627324,127.05127587032007,도로,0
1511,11680,885,2,선릉로69길,4166489,37.49730886428618,127.05142155341736,도로,20
1512,11680,892,0,논현로102길,4166107,37.50510237604377,127.03631442714236,도로,80
1513,11680,892,1,논현로102길,4166107,37.505713094754704,127.03602325880615,도로,60
1514,11680,893,0,논현로102길,4166107,37.50528090292831,127.0366689662565,도로,60
1515,11680,893,1,논현로102길,4166107,37.50582821853846,127.03641081772213,도로,100
1516,11680,894,0,논현로102길,4166107,37.50544802506163,127.03707360359192,도로,40
1517,11680,894,1,논현로102길,4166107,37.50595281902742,127.03683026452306,도로,80
1518,11680,895,0,논현로102길,4166107,37.505574369143616,127.037499609835,도로,40
1519,11680,895,1,논현로102길,4166107,37.50608025326842,127.03725929345804,도로,40
1520,11680,896,0,논현로106길,4166110,37.50662605090695,127.03674863031408,도로,60
1521,11680,896,1,논현로106길,4166110,37.506014979190134,127.0370395472986,도로,60
1522,11680,897,0,논현로106길,4166110,37.50652688749658,127.0364133822491,도로,60
1523,11680,897,1,논현로106길,4166110,37.50591355693222,127.03669811408213,도로,100
1524,11680,898,0,논현로106길,4166110,37.50642329460108,127.03606317011206,도로,80
1525,11680,898,1,논현로106길,4166110,37.50581306079567,127.03635979239999,도로,100
1526,11680,899,0,논현로106길,4166110,37.50632367018107,127.03572637420368,도로,40
1527,11680,899,1,논현로106길,4166110,37.50570988135048,127.03601244522423,도로,60
1528,11680,900,0,언주로103길,4166559,37.50645657932693,127.03852622060856,도로,40
1529,11680,900,1,언주로103길,4166559,37.50595001885629,127.03876036548124,도로,120
1530,11680,901,0,언주로99길,4166627,37.505743147897775,127.0400030104498,도로,80
1531,11680,901,1,언주로99길,4166627,37.505286716062066,127.04020935853649,도로,80
1532,11680,902,0,언주로99길,4166627,37.50565284144323,127.0396958485799,도로,80
1533,11680,902,1,언주로99길,4166627,37.50518328756936,127.03991462087772,도로,60
1534,11680,903,0,언주로99길,4166627,37.505451435558776,127.03901077451746,도로,40
1535,11680,903,1,언주로99길,4166627,37.504949531065094,127.03924847785471,도로,60
1536,11680,904,0,언주로104길,4166560,37.50732117728575,127.04143012135604,도로,40
1537,11680,904,1,언주로104길,4166560,37.50794190988226,127.04113763417824,도로,20
1538,11680,905,0,언주로104길,4166560,37.507308703558365,127.04138836960779,도로,40
1539,11680,905,1,언주로104길,4166560,37.506756063924364,127.04192963841736,도로,40
1540,11680,906,0,언주로104길,4166560,37.50745826126376,127.04188911999545,도로,80
1541,11680,906,1,언주로104길,4166560,37.50700160182797,127.04232851351871,도로,20
1542,11680,907,0,봉은사로48길,4166355,37.50720423913523,127.04265770962955,도로,20
1543,11680,907,1,봉은사로48길,4166355,37.50700160182797,127.04232851351871,도로,20
1544,11680,907,2,봉은사로48길,4166355,37.506756063924364,127.04192963841736,도로,40
1545,11680,908,0,언주로98길,4166626,37.50483935773036,127.04367002351059,도로,80
1546,11680,908,1,언주로98길,4166626,37.50532236201333,127.04380359086626,도로,100
1547,11680,909,0,언주로98길,4166626,37.504899174890475,127.0433407439559,도로,60
1548,11680,909,1,언주로98길,4166626,37.505382368791615,127.04347419630665,도로,60
1549,11680,910,0,언주로98길,4166626,37.50495947862458,127.04300874983652,도로,80
1550,11680,910,1,언주로98길,4166626,37.50544323225676,127.04314009686384,도로,100
1551,11680,911,0,언주로98길,4166626,37.505019989056834,127.04267560171436,도로,120
1552,11680,911,1,언주로98길,4166626,37.50550352604925,127.04280914066116,도로,80
1553,11680,912,0,선릉로103길,4166439,37.50662325879068,127.04455172596762,도로,100
1554,11680,912,1,선릉로103길,4166439,37.50639014912557,127.04493076563936,도로,120
1555,11680,912,2,선릉로103길,4166439,37.506049502269896,127.04548466854055,도로,80
1556,11680,913,0,선릉로103길,4166439,37.50758052923707,127.0453454014425,도로,100
1557,11680,913,1,선릉로103길,4166439,37.50692907482573,127.04639363065552,도로,60
1558,11680,913,2,선릉로103길,4166439,37.50671419499157,127.04618205247186,도로,60
1559,11680,914,0,언주로85길,4166618,37.50087652968388,127.0413159417837,도로,20
1560,11680,914,1,언주로85길,4166618,37.50040554731132,127.041539269381,도로,0
1561,11680,914,2,언주로85길,4166618,37.49988368587013,127.04178672257817,도로,20
1562,11680,968,0,테헤란로28길,4166729,37.500850200877316,127.03860760371114,도로,20
1563,11680,968,1,테헤란로28길,4166729,37.501285834955695,127.0400118507708,도로,20
1564,11680,974,0,언주로93길,4166623,37.503407972254855,127.0401288727436,도로,60
1565,11680,974,1,언주로93길,4166623,37.504057149679255,127.03982674626906,도로,80
1566,11680,975,0,언주로93길,4166623,37.50329383085103,127.03977794086555,도로,60
1567,11680,975,1,언주로93길,4166623,37.50394323380064,127.03947220420649,도로,80
1568,11680,976,0,언주로93길,4166623,37.503182658770186,127.03943612689308,도로,60
1569,11680,976,1,언주로93길,4166623,37.50383297108,127.03912968699622,도로,120
1570,11680,977,0,논현로94길,4166206,37.50295748393231,127.03874795423752,도로,80
1571,11680,977,1,논현로94길,4166206,37.50360146401697,127.03843015152118,도로,80
1572,11680,977,2,논현로94길,4166206,37.50392108875362,127.03827073237751,도로,40
1573,11680,978,0,논현로94길,4166206,37.50284253599752,127.03839872256736,도로,60
1574,11680,978,1,논현로94길,4166206,37.50317388210941,127.03824126715857,도로,40
1575,11680,978,2,논현로94길,4166206,37.50348753879348,127.03809222723235,도로,80
1576,11680,979,0,언주로97길,4166625,37.504994773972456,127.03937740770846,도로,40
1577,11680,979,1,언주로97길,4166625,37.504057149679255,127.03982674626906,도로,80
1578,11680,980,0,언주로97길,4166625,37.504876706432654,127.0390409438756,도로,60
1579,11680,980,1,언주로97길,4166625,37.50394323380064,127.03947220420649,도로,80
1580,11680,981,0,언주로97길,4166625,37.50475827784937,127.03870347436977,도로,120
1581,11680,981,1,언주로97길,4166625,37.50383297108,127.03912968699622,도로,120
1582,11680,982,0,논현로98길,4166209,37.50410309106663,127.03780214506972,도로,60
1583,11680,982,1,논현로98길,4166209,37.503787326518136,127.03795094890846,도로,40
1584,11680,982,2,논현로98길,4166209,37.50348753879348,127.03809222723235,도로,80
1585,11680,983,0,테헤란로27길,4166728,37.50358248710592,127.03726437948082,도로,80
1586,11680,983,1,테헤란로27길,4166728,37.503787326518136,127.03795094890846,도로,40
1587,11680,984,0,테헤란로27길,4166728,37.503264695438105,127.03741490260559,도로,20
1588,11680,984,1,테헤란로27길,4166728,37.50348753879348,127.03809222723235,도로,80
1589,11680,985,0,테헤란로27길,4166728,37.50295309431631,127.03756248700978,도로,40
1590,11680,985,1,테헤란로27길,4166728,37.50317388210941,127.03824126715857,도로,40
1591,11680,986,0,테헤란로51길,4166744,37.505624965975045,127.0451556686917,도로,80
1592,11680,986,1,테헤란로51길,4166744,37.50602207479688,127.04546341269285,도로,80
1593,11680,986,2,테헤란로51길,4166744,37.506049502269896,127.04548466854055,도로,80
1594,11680,986,3,테헤란로51길,4166744,37.506216517028896,127.04561410544187,도로,80
1595,11680,987,0,테헤란로53길,4166746,37.50546900916088,127.04683894678001,도로,20
1596,11680,987,1,테헤란로53길,4166746,37.505335666162345,127.04670912159071,도로,40
1597,11680,987,2,테헤란로53길,4166746,37.50602207479688,127.04546341269285,도로,80
1598,11680,988,0,언주로94길,4166624,37.5043924463477,127.04295228421854,도로,20
1599,11680,988,1,언주로94길,4166624,37.50494008765044,127.04311549056007,도로,60
1600,11680,1025,0,테헤란로1길,4166722,37.5001744200135,127.02744395251,도로,20
1601,11680,1025,1,테헤란로1길,4166722,37.50029875961016,127.02784333591556,도로,60
1602,11680,1025,2,테헤란로1길,4166722,37.50032545508326,127.0279290782046,도로,60
1603,11680,1025,3,테헤란로1길,4166722,37.50063745885017,127.0289312756038,도로,80
