,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
215,20101018,논현로 시점에서 101번째 분기된 도로,16,Nonhyeon-ro 101-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 628-8,1,1026,역삼동 608-26,논현로101길,4166106,4.0,110.0,4,11680,3,"[(127.03414969601893, 37.504430786273666), (127.03355049710859, 37.50475557085116), (127.03312216519303, 37.50498774726244)]"
216,20101018,논현로 시점에서 101번째 분기된 도로,16,Nonhyeon-ro 101-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 628-8,1,1027,역삼동 608-26,논현로101길,4166106,6.0,93.0,4,11680,3,"[(127.03367625024197, 37.504153390680045), (127.03280957266279, 37.5046213945941)]"
217,20101018,봉은사로 시점에서 24번째 분기된 도로,16,Bongeunsa-ro 24-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 605-17,1,1028,역삼동 632-16,봉은사로24길,4166342,4.0,73.0,4,11680,3,"[(127.03194922268301, 37.504572361796406), (127.03307211960407, 37.503965389149386), (127.03308465881737, 37.50395829494413)]"
218,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,1,1029,역삼동 618-5,봉은사로18길,4166337,4.0,60.0,4,11680,3,"[(127.0304139209671, 37.50511338215951), (127.03097171777067, 37.50481018472059)]"
219,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,1,1030,역삼동 618-5,봉은사로18길,4166337,4.0,60.0,4,11680,3,"[(127.03016886709919, 37.50482643795349), (127.03072748802069, 37.50452237649506)]"
220,20101018,봉은사로 시점에서 18번째 분기된 도로,16,Bongeunsa-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 604-6,1,1031,역삼동 618-5,봉은사로18길,4166337,6.0,60.0,4,11680,3,"[(127.02978581153661, 37.504377887277464), (127.0300646363362, 37.50422841672642), (127.03034878569615, 37.504076097060235)]"
221,20101018,강남대로 시점에서 110번째 분기된 도로,16,Gangnam-daero 110-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 601-11,1,1032,역삼동 632-8,강남대로110길,4166005,4.0,98.0,4,11680,3,"[(127.0294439701066, 37.503498513314156), (127.0300646363362, 37.50422841672642)]"
222,20101018,테헤란로 시점에서 33번째 분기된 도로,16,Teheran-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 678-42,1,1047,역삼동 671-31,테헤란로33길,4166734,4.0,132.0,4,11680,3,"[(127.0395782714211, 37.50213021099335), (127.03889589966279, 37.501907792161106), (127.03819157743999, 37.50167821325677)]"
223,20101018,테헤란로 시점에서 33번째 분기된 도로,16,Teheran-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 678-42,1,1048,역삼동 671-31,테헤란로33길,4166734,4.0,132.0,4,11680,3,"[(127.03925179962427, 37.502763285080405), (127.03856954741407, 37.50254074722016), (127.03787353374834, 37.502313704654675)]"
224,20101018,테헤란로 시점에서 37번째 분기된 도로,17,Teheran-ro 37-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 677-25,1,1049,역삼동 674,테헤란로37길,4166736,6.0,132.0,4,11680,3,"[(127.04067927093219, 37.503113263772875), (127.03929256370162, 37.50268422747173)]"
225,20101018,논현로 시점에서 99번째 분기된 도로,15,Nonhyeon-ro 99-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 629-6,0,1067,역삼동 625-9,논현로99길,4166210,6.0,262.0,4,11680,3,"[(127.03460282926855, 37.50372515168988), (127.03371753832535, 37.50346198048565), (127.03325350081487, 37.50332403709226), (127.03286987317783, 37.50320999206279), (127.03182942325803, 37.502900680608796)]"
226,20101018,논현로 시점에서 95번째 분기된 도로,15,Nonhyeon-ro 95-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 643-6,0,1068,역삼동 638-20,논현로95길,4166207,6.0,210.0,4,11680,3,"[(127.03523444335468, 37.502378043779416), (127.03442765207436, 37.50214109247663), (127.03407059794405, 37.50203622509054), (127.03365843964026, 37.50191517167637), (127.0336501021077, 37.50190891200535), (127.033573808665, 37.50185164725136), (127.03349375950191, 37.50179156333902), (127.03315359724434, 37.50153624888425)]"
227,20101018,테헤란로 시점에서 21번째 분기된 도로,16,Teheran-ro 21-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 646-8,0,1069,역삼동 643,테헤란로21길,4166724,4.0,237.0,4,11680,3,"[(127.03471882034773, 37.50015291264644), (127.0343701714815, 37.50085969038945), (127.03450486858283, 37.50090111680995), (127.03442955891109, 37.50104887455197), (127.03433017630559, 37.50167171742533), (127.03423223584463, 37.50166377976163), (127.03407059794405, 37.50203622509054)]"
228,20101018,강남대로 시점에서 100번째 분기된 도로,15,Gangnam-daero 100-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 619-15,0,1070,역삼동 621-34,강남대로100길,4166002,4.0,250.0,4,11680,3,"[(127.02669898386996, 37.50173813808296), (127.02718586743896, 37.501713291877756), (127.02746818623257, 37.50167399171419), (127.02938457430233, 37.50225402344152)]"
229,20101018,논현로 시점에서 105번째 분기된 도로,16,Nonhyeon-ro 105-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 607-10,1,1071,역삼동 602-9,논현로105길,4166109,4.0,164.0,4,11680,3,"[(127.03334219499378, 37.50586957592414), (127.03230078936313, 37.50464941415846)]"
230,20101018,봉은사로 시점에서 26번째 분기된 도로,16,Bongeunsa-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 606,1,1072,역삼동 608-23,봉은사로26길,4166344,6.0,162.0,4,11680,3,"[(127.03369568186616, 37.505659863016994), (127.03312216519303, 37.50498774726244), (127.03280957266279, 37.5046213945941), (127.03266575804298, 37.50445284685892)]"
231,20101018,테헤란로 시점에서 25번째 분기된 도로,16,Teheran-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 646-16,1,1073,역삼동 608-23,테헤란로25길,4166726,6.0,91.0,4,11680,3,"[(127.03533335364583, 37.50165032413525), (127.03499638757616, 37.501752620365906), (127.03433017630559, 37.50167171742533)]"
232,20101018,강남대로 시점에서 100번째 분기된 도로,15,Gangnam-daero 100-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 619-15,1,1086,역삼동 621-34,강남대로100길,4166002,4.0,75.0,4,11680,3,"[(127.02718586743896, 37.501713291877756), (127.02747947099056, 37.50108101507132)]"
233,20101018,강남대로 시점에서 100번째 분기된 도로,15,Gangnam-daero 100-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 619-15,1,1087,역삼동 621-34,강남대로100길,4166002,4.0,111.0,4,11680,3,"[(127.02718586743896, 37.501713291877756), (127.02790028466715, 37.50254032311408)]"
234,20101018,역삼로 시점에서 7번째 분기된 도로,16,Yeoksam-ro 7-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 830-71,1,1088,역삼동 829,역삼로7길,4166663,4.0,78.0,4,11680,3,"[(127.03321146054387, 37.49445944453185), (127.03238687463886, 37.494202409457586)]"
235,20101018,논현로 시점에서 79번째 분기된 도로,16,Nonhyeon-ro 79-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 746,1,1089,역삼동 828-10,논현로79길,4166198,4.0,75.0,4,11680,3,"[(127.03628596972939, 37.49748757735146), (127.03609580744941, 37.4970489366786), (127.0358456956986, 37.4971158096975)]"
236,20101018,선릉로 시점에서 107번째 분기된 도로,16,Seolleung-ro 107-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 683-10,1,1114,역삼동 681-30,선릉로107길,4166441,4.0,69.0,4,11680,3,"[(127.04226924320119, 37.50894577664424), (127.04253691869845, 37.508360693429914)]"
237,20101018,테헤란로 시점에서 27번째 분기된 도로,16,Teheran-ro 27-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 679-4,1,1115,역삼동 666-2,테헤란로27길,4166728,4.0,132.0,4,11680,3,"[(127.038032883911, 37.50199529673591), (127.0387325942938, 37.502224517627006), (127.03941444870475, 37.50244788360421)]"
238,20101018,테헤란로 시점에서 33번째 분기된 도로,16,Teheran-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 678-42,1,1116,역삼동 671-31,테헤란로33길,4166734,4.0,132.0,4,11680,3,"[(127.039478452704, 37.502323759541866), (127.04086765228963, 37.5027501439234)]"
239,20101018,테헤란로 시점에서 51번째 분기된 도로,16,Teheran-ro 51-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 702-28,1,1117,역삼동 698-6,테헤란로51길,4166744,4.0,132.0,4,11680,3,"[(127.04395772029646, 37.505863950607285), (127.04429045929268, 37.50702428862622)]"
240,20101018,역삼로 시점에서 37번째 분기된 도로,16,Yeoksam-ro 37-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 732-18,1,1118,역삼동 729-6,역삼로37길,4166646,4.0,140.0,4,11680,3,"[(127.04290208546966, 37.4987856766333), (127.04198173994943, 37.49851439833441), (127.04142190810121, 37.49834938158909)]"
241,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1172,역삼동 626-9,테헤란로19길,4166721,6.0,109.0,4,11680,3,"[(127.03291036675894, 37.50203602553481), (127.03234294361339, 37.50185199285715), (127.0321368636996, 37.50178535454489), (127.03213681845935, 37.5017853455466), (127.03176450695786, 37.501664959943355)]"
242,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1173,역삼동 624-40,테헤란로13길,4166718,6.0,83.0,4,11680,3,"[(127.03176450695786, 37.501664959943355), (127.03089226571807, 37.50139838538282)]"
243,20101018,강남대로 시점에서 94번째 분기된 도로,15,Gangnam-daero 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 818-15,1,1174,역삼동 646-14,강남대로94길,4166037,6.0,126.0,4,11680,3,"[(127.03140423660504, 37.50034222353847), (127.03112500927763, 37.50091824821918), (127.03089226571807, 37.50139838538282)]"
244,20101018,강남대로 시점에서 94번째 분기된 도로,15,Gangnam-daero 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 818-15,1,1175,역삼동 646-14,강남대로94길,4166037,4.0,107.0,4,11680,3,"[(127.03181776447026, 37.500468609402304), (127.03154560556332, 37.50103856953067), (127.03112500927763, 37.50091824821918)]"
245,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1176,역삼동 624-40,테헤란로13길,4166718,6.0,52.0,4,11680,3,"[(127.03159385805687, 37.50201760024698), (127.0312241364117, 37.50189807724468), (127.03107337014261, 37.501802095655556)]"
246,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1177,역삼동 624-40,테헤란로13길,4166718,4.0,100.0,4,11680,3,"[(127.03246189986449, 37.50022377624342), (127.03327809133036, 37.50047649699251), (127.03334341573203, 37.50067232948754)]"
247,20101018,논현로 시점에서 97번째 분기된 도로,16,Nonhyeon-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 641-2,1,1178,역삼동 633,논현로97길,4166208,6.0,100.0,4,11680,3,"[(127.03403727327336, 37.50298296728991), (127.03428226239188, 37.50245464428519), (127.03442765207436, 37.50214109247663)]"
