ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
"20101018","논현로 시점에서 150번째 분기된 도로","16","Nonhyeon-ro 150-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","논현동 59-8","0",109,"논현동 64-16","논현로150길","4166143",12.000,352.000,"4","11680","3"
"20101018","논현로 시점에서 146번째 분기된 도로","16","Nonhyeon-ro 146-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","논현동 66-26","0",110,"논현동 727-7","논현로146길","4166140",6.000,355.000,"4","11680","3"
"20101018","논현로 시점에서 142번째 분기된 도로","16","Nonhyeon-ro 142-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 74-24","0",111,"논현동 77-29","논현로142길","4166138",6.000,356.000,"4","11680","3"
"20101018","논현로 시점에서 140번째 분기된 도로","16","Nonhyeon-ro 140-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 74-25","0",112,"논현동 78-15","논현로140길","4166137",6.000,266.000,"4","11680","3"
"20101018","논현로 시점에서 136번째 분기된 도로","16","Nonhyeon-ro 136-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 80-25","0",113,"논현동 82-5","논현로136길","4166134",6.000,214.000,"4","11680","3"
"20101018","논현로 시점에서 134번째 분기된 도로","16","Nonhyeon-ro 134-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 81-12","0",114,"논현동 86-14","논현로134길","4166132",6.000,150.000,"4","11680","3"
"20101018","논현로 시점에서 132번째 분기된 도로","16","Nonhyeon-ro 132-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 86-8","0",115,"논현동 89-10","논현로132길","4166130",12.000,381.000,"4","11680","3"
"20101018","논현로 시점에서 128번째 분기된 도로","16","Nonhyeon-ro 128-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 207-4","0",116,"논현동 213-10","논현로128길","4166127",12.000,217.000,"4","11680","3"
"20101018","논현로 시점에서 126번째 분기된 도로","14","Nonhyeon-ro 126-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 213-32","0",117,"논현동 214-21","논현로126길","4166125",6.000,137.000,"4","11680","3"
"20101018","논현로 시점에서 124번째 분기된 도로","16","Nonhyeon-ro 124-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 215-17","0",118,"논현동 217-34","논현로124길","4166124",6.000,218.000,"4","11680","3"
"20101018","논현로 시점에서 120번째 분기된 도로","17","Nonhyeon-ro 120-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 216-10","0",119,"논현동 222-11","논현로120길","4166120",6.000,166.000,"4","11680","3"
"20101018","논현로 시점에서 116번째 분기된 도로","16","Nonhyeon-ro 116-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 221-5","0",120,"논현동 229-6","논현로116길","4166116",6.000,199.000,"4","11680","3"
"20101018","논현로 시점에서 114번째 분기된 도로","16","Nonhyeon-ro 114-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 228-8","0",121,"논현동 233-5","논현로114길","4166114",8.000,199.000,"4","11680","3"
"20101018","논현로 시점에서 106번째 분기된 도로","16","Nonhyeon-ro 106-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","역삼동 650-18","0",122,"역삼동 656-20","논현로106길","4166110",6.000,438.000,"4","11680","3"
"20101018","논현로 시점에서 102번째 분기된 도로","16","Nonhyeon-ro 102-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","역삼동 659-9","0",123,"역삼동 663-17","논현로102길","4166107",6.000,463.000,"4","11680","3"
"20101018","논현로 시점에서 98번째 분기된 도로","16","Nonhyeon-ro 98-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 667-16","0",124,"역삼동 671-31","논현로98길","4166209",8.000,277.000,"4","11680","3"
"20101018","논현로 시점에서 94번째 분기된 도로","16","Nonhyeon-ro 94-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 668-17","0",125,"역삼동 678-5","논현로94길","4166206",8.000,268.000,"4","11680","3"
"20101018","논현로 시점에서 86번째 분기된 도로","16","Nonhyeon-ro 86-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 717","0",126,"역삼동 725-25","논현로86길","4166202",12.000,285.000,"4","11680","3"
"20101018","논현로 시점에서 80번째 분기된 도로","16","Nonhyeon-ro 80-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 726-11","0",127,"역삼동 728-45","논현로80길","4166199",6.000,276.000,"4","11680","3"
"20101018","논현로 시점에서 76번째 분기된 도로","16","Nonhyeon-ro 76-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 727-14","0",128,"역삼동 733-16","논현로76길","4166196",8.000,280.000,"4","11680","3"
"20101018","논현로 시점에서 72번째 분기된 도로","16","Nonhyeon-ro 72-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 769-12","0",129,"역삼동 775-16","논현로72길","4166193",8.000,282.000,"4","11680","3"
"20101018","논현로 시점에서 70번째 분기된 도로","14","Nonhyeon-ro 70-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 775-35","0",130,"역삼동 777-17","논현로70길","4166191",6.000,196.000,"4","11680","3"
"20101018","논현로 시점에서 68번째 분기된 도로","16","Nonhyeon-ro 68-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 776-19","0",131,"역삼동 781-21","논현로68길","4166189",6.000,277.000,"4","11680","3"
"20101018","논현로 시점에서 66번째 분기된 도로","15","Nonhyeon-ro 66-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 781-41","0",132,"역삼동 782-22","논현로66길","4166187",6.000,196.000,"4","11680","3"
"20101018","논현로 시점에서 64번째 분기된 도로","16","Nonhyeon-ro 64-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 776-12","0",133,"역삼동 787-8","논현로64길","4166185",12.000,289.000,"4","11680","3"
"20101018","논현로 시점에서 58번째 분기된 도로","16","Nonhyeon-ro 58-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 543","0",134,"도곡동 540","논현로58길","4166182",6.000,276.000,"4","11680","3"
"20101018","논현로 시점에서 38번째 분기된 도로","16","Nonhyeon-ro 38-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 411","0",135,"도곡동 419","논현로38길","4166176",8.000,382.000,"4","11680","3"
"20101018","논현로 시점에서 32번째 분기된 도로","17","Nonhyeon-ro 32-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 514-5","0",136,"도곡동 515-19","논현로32길","4166173",6.000,193.000,"4","11680","3"
"20101018","논현로 시점에서 30번째 분기된 도로","16","Nonhyeon-ro 30-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 515-4","0",137,"도곡동 420-9","논현로30길","4166172",8.000,441.000,"4","11680","3"
"20101018","논현로 시점에서 28번째 분기된 도로","16","Nonhyeon-ro 28-gil","20141030","직권수정(속성변경)","99","20101203","20190426155246","도곡동 518-10","0",138,"도곡동 422-4","논현로28길","4166170",11.000,457.000,"4","11680","3"
"20101018","논현로 시점에서 26번째 분기된 도로","16","Nonhyeon-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 425-8","0",139,"도곡동 458-5","논현로26길","4166169",6.000,469.000,"4","11680","3"
"20101018","논현로 시점에서 22번째 분기된 도로","16","Nonhyeon-ro 22-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1239-14","0",140,"개포동 1267-1","논현로22길","4166849",12.000,667.000,"4","11680","3"
"20101018","논현로 시점에서 20번째 분기된 도로","16","Nonhyeon-ro 20-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1238","0",141,"개포동 1237-10","논현로20길","4166166",6.000,205.000,"4","11680","3"
"20101018","논현로 시점에서 16번째 분기된 도로","16","Nonhyeon-ro 16-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1229-14","0",142,"개포동 1219","논현로16길","4166158",12.000,260.000,"4","11680","3"
"20101018","논현로 시점에서 14번째 분기된 도로","16","Nonhyeon-ro 14-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1228-6","0",143,"개포동 1223-1","논현로14길","4166142",10.000,168.000,"4","11680","3"
"20101018","논현로 시점에서 10번째 분기된 도로","16","Nonhyeon-ro 10-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1193-12","0",144,"개포동 1184-3","논현로10길","4166111",15.000,259.000,"4","11680","3"
"20101018","논현로 시점에서 8번째 분기된 도로","16","Nonhyeon-ro 8-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1192-7","0",145,"개포동 1182","논현로8길","4166204",6.000,532.000,"4","11680","3"
"20101018","논현로 시점에서 6번째 분기된 도로","16","Nonhyeon-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","개포동 1191-4","0",146,"개포동 1175","논현로6길","4166190",6.000,277.000,"4","11680","3"
"20101018","언주로 시점에서 173번째 분기된 도로","16","Eonju-ro 173-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 618-2","0",147,"신사동 613-15","언주로173길","4166601",8.000,271.000,"4","11680","3"
"20101018","언주로 시점에서 171번째 분기된 도로","16","Eonju-ro 171-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 621-1","0",148,"신사동 619","언주로171길","4166599",12.000,172.000,"4","11680","3"
"20101018","언주로 시점에서 167번째 분기된 도로","16","Eonju-ro 167-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 622-3","0",149,"신사동 612-2","언주로167길","4166596",6.000,369.000,"4","11680","3"
"20101018","언주로 시점에서 165번째 분기된 도로","17","Eonju-ro 165-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 623-1","0",150,"신사동 622-8","언주로165길","4166595",6.000,165.000,"4","11680","3"
"20101018","언주로 시점에서 159번째 분기된 도로","16","Eonju-ro 159-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 627-9","0",151,"신사동 602","언주로159길","4166592",6.000,356.000,"4","11680","3"
"20101018","언주로 시점에서 157번째 분기된 도로","16","Eonju-ro 157-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 627-11","0",152,"신사동 625-11","언주로157길","4166591",6.000,232.000,"4","11680","3"
"20101018","언주로 시점에서 153번째 분기된 도로","17","Eonju-ro 153-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 628-21","0",153,"신사동 626-78","언주로153길","4166589",12.000,181.000,"4","11680","3"
"20101018","언주로 시점에서 151번째 분기된 도로","16","Eonju-ro 151-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","신사동 629-20","0",154,"신사동 588-14","언주로151길","4166587",6.000,202.000,"4","11680","3"
